treebank_id,lam,n_sentences,prob_adv_word,prob_adv_head,max_prob_adv,rank_sep,magnitude_sep,delta_word,delta_head,med_rel_word,med_rel_head
de_gsd,0.0,3676,0.6561479869423286,0.5911316648531012,0.6561479869423286,-0.13003264417845484,0.03216374269005845,-0.31229597388465724,-0.1822633297062024,0.07894736842105265,0.1111111111111111
de_gsd,0.1,3676,0.6479869423286181,0.5911316648531012,0.6479869423286181,-0.11371055495103372,0.03306878306878308,-0.2959738846572361,-0.1822633297062024,0.07407407407407404,0.10714285714285712
de_gsd,0.2,3676,0.6420021762785637,0.5885473340587595,0.6420021762785637,-0.10690968443960827,0.026725643785534978,-0.2840043525571273,-0.17709466811751903,0.064183447123556,0.09090909090909098
de_gsd,0.3,3676,0.6366974972796517,0.5877312295973884,0.6366974972796517,-0.09793253536452667,0.033240333947881104,-0.2733949945593036,-0.17546245919477693,0.0540540540540541,0.0872943880019352
de_gsd,0.4,3676,0.6267682263329706,0.5859630032644179,0.6267682263329706,-0.08161044613710552,0.02910238429172514,-0.2535364526659412,-0.1719260065288357,0.043478260869565216,0.07258064516129036
de_gsd,0.5,3676,0.6232317736670294,0.5824265505984766,0.6232317736670294,-0.08161044613710555,0.02159326810364305,-0.24646354733405876,-0.1648531011969532,0.03608076373289769,0.05767403183654074
de_gsd,0.6,3676,0.6009249183895539,0.5756256800870512,0.6009249183895539,-0.05059847660500544,0.01598516261463491,-0.20184983677910773,-0.1512513601741023,0.022476375846903582,0.03846153846153849
de_gsd,0.7,3676,0.5856909684439608,0.565968443960827,0.5856909684439608,-0.03944504896626769,0.001986230017253378,-0.17138193688792167,-0.13193688792165398,0.014084507042253471,0.01607073705950685
de_gsd,0.8,3676,0.5580794341675734,0.5541349292709467,0.5580794341675734,-0.007889009793253535,-0.004629629629629641,-0.1161588683351469,-0.10826985854189336,0.004629629629629641,0.0
de_gsd,0.9,3676,0.5297878128400435,0.5314200217627857,0.5314200217627857,0.00326441784548423,0.0,-0.05957562568008705,-0.06284004352557128,0.0,0.0
el_gdt,0.0,1449,0.883367839889579,0.8674948240165632,0.883367839889579,-0.031746031746031744,0.19012237762237755,-0.766735679779158,-0.7349896480331263,0.23295454545454553,0.4230769230769231
el_gdt,0.1,1449,0.8806073153899241,0.8733609385783299,0.8806073153899241,-0.01449275362318847,0.19158278916434152,-0.7612146307798482,-0.7467218771566597,0.21768707482993194,0.40926986399427345
el_gdt,0.2,1449,0.8768115942028986,0.873015873015873,0.8768115942028986,-0.007591442374051072,0.19669551534225016,-0.7536231884057971,-0.746031746031746,0.1935483870967742,0.39024390243902435
el_gdt,0.3,1449,0.8712905452035887,0.8723257418909592,0.8723257418909592,0.0020703933747412417,0.18231281468247532,-0.7425810904071773,-0.7446514837819186,0.17938931297709917,0.3617021276595745
el_gdt,0.4,1449,0.8581780538302277,0.8585231193926847,0.8585231193926847,0.0006901311249137843,0.17628945342571212,-0.7163561076604554,-0.7170462387853692,0.1570438799076212,0.3333333333333333
el_gdt,0.5,1449,0.8416149068322981,0.852311939268461,0.852311939268461,0.021394064872325758,0.15761711956932667,-0.6832298136645962,-0.704623878536922,0.13373860182370817,0.29135572139303484
el_gdt,0.6,1449,0.8374741200828157,0.8467908902691511,0.8467908902691511,0.018633540372670843,0.1393280632411067,-0.6749482401656315,-0.6935817805383023,0.11067193675889331,0.25
el_gdt,0.7,1449,0.8146997929606625,0.8357487922705314,0.8357487922705314,0.04209799861973773,0.10625197610370592,-0.629399585921325,-0.6714975845410628,0.08566721581548604,0.19191919191919196
el_gdt,0.8,1449,0.7819185645272602,0.8012422360248447,0.8012422360248447,0.03864734299516914,0.08716731999174741,-0.5638371290545203,-0.6024844720496895,0.0540540540540541,0.1412213740458015
el_gdt,0.9,1449,0.6887508626639062,0.7349896480331263,0.7349896480331263,0.09247757073844032,0.03304564771045221,-0.3775017253278123,-0.4699792960662526,0.017094017094017033,0.05013966480446924
